name,test,inaugurals,d-sep,i-sep,saving,dSepTime,iSepTime
Munin,"I(R_DIFFN_APB_MUSIZE,L_APB_SF_DENSITY,R_MYDY_DELT_MUSIZE)",,797,81,10.16,0.2445831298828125,0.11061406135559082
Munin,"I(R_DELT_QUAN_MUPDUR,L_MYOP_MYDY_APB_DENERV,R_MED_RD_EW)",,782,102,13.04,0.23552513122558594,0.12527108192443848
Munin,"I(R_ADM_NMT,R_ULND5_CV_WD,R_DIFFN_APB_MUDENS)",,860,162,18.84,0.28246402740478516,0.1872110366821289
Munin,"I(R_MED_BLOCK_EW,L_MYOP_MYDY_APB_MUSIZE,R_MUSCLE_DELT_DE_REGEN)",,714,18,2.52,0.2121109962463379,0.06423497200012207
Munin,"I(L_MEDD2_SALOSS,R_ULND5_CV_WD,R_DELT_REPSTIM_FACILI)",,870,133,15.29,0.27216100692749023,0.15395307540893555
Munin,"I(L_OTHER_ULND5_DIFSLOW,R_LNLPC5_DIFFN_DELT_NEUR_ACT,R_MEDD2_LSLOW_EW)",,13,1,7.69,0.0087890625,0.008125066757202148
Munin,"I(L_OTHER_ULND5_DIFSLOW,R_DIFFN_APB_DENERV,R_MEDD2_LD_EW)",,13,1,7.69,0.007729053497314453,0.00561213493347168
Munin,"I(L_LNLW_ULND5_SALOSS,L_MYAS_ADM_NMT,L_LNLC8_ADM_DENERV)",,16,1,6.25,0.006265163421630859,0.0021588802337646484
Munin,"I(L_LNLPC5_DELT_DENERV,L_LNLC8_LP_E_ADM_MALOSS,R_DIFFN_APB_MUSIZE)",,68,7,10.29,0.02730083465576172,0.018494844436645508
Munin,"I(L_LNLW_ULND5_BLOCK_WD,L_LNLT1_APB_DE_REGEN,L_LNLBE_APB_DE_REGEN)",,6,1,16.67,0.0028400421142578125,0.0021631717681884766
Munin,"I(R_LNLC8_LP_E_ADM_MALOSS,R_ADM_SPONT_DENERV_ACT,R_LNLBE_MEDD2_LD_EW)",,887,175,19.73,0.28463196754455566,0.16453909873962402
Munin,"I(L_SUR_BLOCK_CA,R_OTHER_ADM_DENERV,R_DIFFN_MEDD2_BLOCK)",,709,18,2.54,0.21549606323242188,0.05790114402770996
Munin,"I(L_ULND5_DIFSLOW_WD,L_LNLW_ADM_MUSIZE,R_DIFFN_MEDD2_DIFSLOW)",,742,28,3.77,0.22291111946105957,0.07181692123413086
Munin,"I(L_OTHER_NMT_DELT_DENERV,L_DIFFN_MED_DIFSLOW,L_DELT_MALOSS)",,759,79,10.41,0.23562002182006836,0.13239717483520508
Munin,"I(L_MYOP_MYDY_DELT_DE_REGEN,R_MEDD2_SALOSS,R_DIFFN_LNLW_APB_MUDENS)",,39,4,10.26,0.01879096031188965,0.013631105422973633
Munin,"I(R_MYOP_MYDY_ADM_MUSIZE,R_ULN_DIFSLOW_E,R_APB_REPSTIM_CMAPAMP)",,23,4,17.39,0.012392997741699219,0.03639101982116699
Munin,"I(R_ULND5_RD_E,R_ADM_FORCE,L_LNLC8_ADM_MUDENS)",,939,238,25.35,0.30983686447143555,0.2086620330810547
Munin,"I(L_MEDD2_BLOCK_WD,L_LNLE_DIFFN_ULND5_DIFSLOW_WD,L_ADM_MALOSS)",,787,54,6.86,0.23917007446289062,0.10661196708679199
Munin,"I(L_LNLW_APB_DE_REGEN,R_MEDD2_ALLCV_WD,L_AXIL_DCV)",,100,8,8.00,0.04562807083129883,0.03780698776245117
Munin,"I(R_DIFFN_LNLW_APB_MALOSS,L_LNLT1_LP_BE_APB_MUSIZE,R_NMT_ADM_DENERV)",,735,37,5.03,0.22826290130615234,0.09787607192993164
Munin,"I(L_OTHER_ADM_NEUR_ACT,L_LNLE_DIFFN_ULND5_BLOCK_E,L_ULN_DIFSLOW_EW)",,3,1,33.33,0.0052950382232666016,0.008288145065307617
Munin,"I(R_ADM_MUPINSTAB,R_MEDD2_LSLOW_EW,L_ULN_DCV_WA)",,782,84,10.74,0.25426197052001953,0.13885498046875
Munin,"I(R_LNLLP_APB_MALOSS,L_LNLC8_ADM_MUDENS,L_LNLLP_APB_MUSIZE)",,17,1,5.88,0.0067059993743896484,0.002093076705932617
Munin,"I(R_DIFFN_LNLW_MEDD2_SALOSS,DIFFN_SEV,R_LNL_DIFFN_ADM_DENERV)",,734,29,3.95,0.21817612648010254,0.08537006378173828
Munin,"I(L_LNLLP_ADM_MUSIZE,L_APB_SPONT_HF_DISCH,L_LNLT1_APB_MALOSS)",,21,1,4.76,0.025810956954956055,0.01979804039001465
Munin,"I(L_APB_QUAN_MUPAMP,L_DIFFN_ADM_NEUR_ACT,R_LNLLP_ADM_DENERV)",,800,119,14.87,0.24868297576904297,0.1492609977722168
Munin,"I(L_APB_MUDENS,R_MED_LAT_WA,L_APB_ALLAMP_WA)",,845,169,20.00,0.2712688446044922,0.1956942081451416
Munin,"I(L_APB_NMT,L_LNLLP_APB_MUSIZE,L_MED_RDLDCV_EW)",,765,63,8.24,0.23144197463989258,0.1182718276977539
Munin,"I(L_LNLC8_LP_ADM_MUSIZE,R_MYOP_MYDY_APB_MUSIZE,L_LNLPC5_DELT_MALOSS)",,24,4,16.67,0.010130882263183594,0.006517887115478516
Munin,"I(R_MYDY_ADM_MUSIZE,R_OTHER_ULND5_RD,L_MEDD2_ALLCV_EW)",,20,1,5.00,0.007683992385864258,0.009845972061157227
Munin,"I(L_DELT_MUPSATEL,R_DE_REGEN_APB_NMT,R_ULN_LAT_WA)",,809,118,14.59,0.2547779083251953,0.16385817527770996
Munin,"I(R_LNLBE_MEDD2_RD_EW,R_APB_MUDENS,L_LNLE_ADM_MUSIZE)",,5,2,40.00,0.011216878890991211,0.012846946716308594
Munin,"I(R_DELT_MUPDUR,R_ULN_BLOCK_E,R_MED_CV_EW)",,839,139,16.57,0.2516469955444336,0.18416404724121094
Munin,"I(R_MEDD2_BLOCK_EW,L_ADM_MUSCLE_VOL,R_ULN_RDLDDEL)",,841,121,14.39,0.27021217346191406,0.1586308479309082
Munin,"I(R_ULND5_DIFSLOW_EW,L_MYDY_DELT_MUSIZE,R_ULND5_DISP_BED)",,715,22,3.08,0.2120208740234375,0.06259298324584961
Munin,"I(R_ADM_SF_DENSITY,L_ADM_REPSTIM_FACILI,L_ADM_DE_REGEN)",,886,149,16.82,0.28015708923339844,0.18036985397338867
Munin,"I(R_LNLLP_E_ULND5_SALOSS,R_DIFFN_APB_MUSIZE,L_LNLE_ULND5_BLOCK_E)",,127,12,9.45,0.04544806480407715,0.024280071258544922
Munin,"I(L_OTHER_ISCH_BLOCK,R_ADM_FORCE,L_ULND5_ALLCV_EW)",,5,1,20.00,0.03165411949157715,0.03915691375732422
Munin,"I(R_LNLC8_ADM_MALOSS,R_OTHER_AXIL_BLOCK,R_LNLLP_ADM_DE_REGEN)",,21,1,4.76,0.00797891616821289,0.0021829605102539062
Munin,"I(L_SUR_ALLCV_CA,R_DELT_EFFMUS,L_LNLC8_ADM_MALOSS)",,811,145,17.88,0.2662999629974365,0.15756702423095703
Munin,"I(R_MYOP_MYDY_ADM_DE_REGEN,L_ADM_QUAL_MUPAMP,L_LNLW_ADM_MUSIZE)",,39,4,10.26,0.03474879264831543,0.025781869888305664
Munin,"I(L_DELT_MVA_AMP,R_DELT_ALLAMP,DIFFN_SEV)",,893,242,27.10,0.29561805725097656,0.2100050449371338
Munin,"I(L_DIFFN_ISCH_BLOCK,R_LNLW_ADM_DE_REGEN,L_LNLE_DIFFN_ULND5_BLOCK_E)",,705,15,2.13,0.2286219596862793,0.055114030838012695
Munin,"I(L_ADM_QUAL_MUPDUR,L_DIFFN_DELT_NEUR_ACT,L_MYAS_DE_REGEN_DELT_NMT)",,823,142,17.25,0.25279808044433594,0.18569397926330566
Munin,"I(R_SUR_CV_CA,R_ULND5_DSLOW_WD,R_DIFFN_LNLW_ADM_DENERV)",,830,111,13.37,0.2583439350128174,0.130173921585083
Munin,"I(R_ULN_LD_EW,L_MEDD2_LSLOW_WD,L_MYOP_DELT_MUDENS)",,122,8,6.56,0.04453110694885254,0.020836830139160156
Munin,"I(L_MYOP_DELT_MUSIZE,L_MYAS_OTHER_DELT_MUDENS,R_AXIL_RD_ED)",,20,1,5.00,0.008384943008422852,0.003771066665649414
Munin,"I(R_DELT_MUSCLE_VOL,R_DELT_MVA_RECRUIT,L_ADM_QUAL_MUPAMP)",,771,111,14.40,0.2439589500427246,0.15417003631591797
Munin,"I(L_MYOP_MYDY_ADM_DE_REGEN,R_MYDY_ADM_DE_REGEN,L_LNLC8_ADM_MUSIZE)",,39,4,10.26,0.014526128768920898,0.005102872848510742
Munin,"I(R_MEDD2_DSLOW_WD,L_LNLC8_ADM_NEUR_ACT,R_MYOP_MYDY_APB_MUDENS)",,744,38,5.11,0.2250537872314453,0.08192896842956543
Munin,"I(R_DELT_MUPINSTAB,R_DIFFN_LNLW_APB_MUDENS,L_SUR_AMP_CA)",,797,107,13.43,0.24230194091796875,0.16369009017944336
Munin,"I(R_APB_FORCE,L_DIFFN_DELT_DE_REGEN,R_APB_SPONT_INS_ACT)",,822,176,21.41,0.25507616996765137,0.2060248851776123
Munin,"I(L_LNLW_APB_NEUR_ACT,R_ULN_RDLDDEL,L_ULN_RDLDCV_E)",,97,4,4.12,0.03379321098327637,0.012533903121948242
Munin,"I(L_LNLW_ADM_MUSIZE,L_OTHER_ADM_DE_REGEN,L_DIFFN_ADM_MUSIZE)",,20,1,5.00,0.007843971252441406,0.004579067230224609
Munin,"I(R_ULND5_DISP_BEW,L_MED_BLOCK_EW,R_ADM_SPONT_NEUR_DISCH)",,727,38,5.23,0.21877098083496094,0.09572911262512207
Munin,"I(L_ADM_ALLAMP_WA,R_DIFFN_LNLW_APB_DENERV,L_ADM_NMT)",,894,193,21.59,0.2836570739746094,0.21396303176879883
Munin,"I(L_MYOP_MYDY_APB_DE_REGEN,L_MYAS_OTHER_DELT_MUDENS,R_DELT_REPSTIM_POST_DECR)",,36,4,11.11,0.01424098014831543,0.01414799690246582
Munin,"I(L_SUR_LD_CA,L_DIFFN_LNLW_ULND5_DISP_WD,R_LNLW_MED_TIME)",,4,1,25.00,0.0049059391021728516,0.005346059799194336
Munin,"I(L_OTHER_ISCH_SALOSS,R_LNLPC5_DELT_MUSIZE,L_MYDY_ADM_MUDENS)",,8,1,12.50,0.0046041011810302734,0.0032417774200439453
Munin,"I(R_LNLPC5_AXIL_SEV,R_LNLE_DIFFN_ULND5_DISP_E,R_MYOP_MYDY_ADM_DENERV)",,60,1,1.67,0.025422096252441406,0.008840084075927734
Munin,"I(L_LNL_DIFFN_APB_DENERV,R_ULND5_AMP_WD,L_APB_SPONT_NEUR_DISCH)",,858,127,14.80,0.27112483978271484,0.17834782600402832
Munin,"I(L_APB_MUPSATEL,R_LNLT1_APB_DE_REGEN,R_LNLC8_LP_E_ADM_MUDENS)",,756,47,6.22,0.23000216484069824,0.10781693458557129
Munin,"I(L_AXIL_DEL,R_SUR_EFFAXLOSS,R_APB_REPSTIM_CMAPAMP)",,775,128,16.52,0.24229693412780762,0.16457581520080566
Munin,"I(L_MUSCLE_ADM_MUDENS,R_MYOP_MYDY_APB_DE_REGEN,R_MUSCLE_APB_MUDENS)",,14,11,78.57,0.0077648162841796875,0.012025117874145508
Munin,"I(R_DIFFN_LNLW_ADM_DENERV,L_LNLE_DIFFN_ULND5_DIFSLOW_WD,R_LNLW_MEDD2_DISP_WD)",,770,41,5.32,0.2301778793334961,0.11065316200256348
Munin,"I(R_ULN_ALLCV_EW,L_ADM_QUAL_MUPAMP,L_APB_SF_JITTER)",,939,220,23.43,0.3012821674346924,0.23590087890625
Munin,"I(R_MYDY_DELT_DENERV,L_DIFFN_ADM_MALOSS,L_LNLC8_LP_ADM_NEUR_ACT)",,7,1,14.29,0.005319833755493164,0.004876136779785156
Munin,"I(R_LNLW_ULN_BLOCK,R_DELT_SPONT_NEUR_DISCH,L_MUSCLE_DELT_MUDENS)",,9,1,11.11,0.008444070816040039,0.008961915969848633
Munin,"I(R_OTHER_ISCH_DISP,R_OTHER_DELT_MUSIZE,L_LNLC8_LP_ADM_DENERV)",,4,1,25.00,0.0021119117736816406,0.002871990203857422
Munin,"I(R_DELT_QUAL_MUPDUR,L_LNLW_ULND5_SALOSS,L_DELT_SPONT_HF_DISCH)",,782,126,16.11,0.2362959384918213,0.15277695655822754
Munin,"I(L_DELT_REPSTIM_CMAPAMP,R_LNLE_ULND5_LD_E,L_LNLE_ULN_PATHO)",,803,131,16.31,0.24426007270812988,0.14582014083862305
Munin,"I(R_DELT_REPSTIM_DECR,R_APB_MVA_RECRUIT,L_DE_REGEN_DELT_NMT)",,829,129,15.56,0.26109886169433594,0.16927599906921387
Munin,"I(R_OTHER_ISCH_BLOCK,R_ULND5_CV_WD,R_DELT_MUSIZE)",,5,1,20.00,0.0156400203704834,0.021728992462158203
Munin,"I(R_LNLPC5_DIFFN_DELT_DENERV,L_LNLC8_ADM_MUDENS,R_OTHER_ADM_DE_REGEN)",,723,23,3.18,0.21872210502624512,0.07317113876342773
Munin,"I(L_LNLE_ULND5_DISP_E,R_ADM_NMT,R_LNL_ISCH_SEV)",,122,8,6.56,0.05170416831970215,0.02882099151611328
Munin,"I(R_SUR_AMP_CA,L_MYDY_DELT_DE_REGEN,L_APB_FORCE)",,730,95,13.01,0.22277498245239258,0.13958287239074707
Munin,"I(R_LNLLP_ADM_DE_REGEN,R_OTHER_DELT_NMT,L_DELT_QUAL_MUPAMP)",,37,1,2.70,0.013463973999023438,0.016644954681396484
Munin,"I(R_ADM_MUPDUR,R_LNLLP_ADM_MUDENS,L_DIFFN_ADM_MUSIZE)",,820,127,15.49,0.25200486183166504,0.15939903259277344
Munin,"I(R_LNLPC5_DIFFN_DELT_DE_REGEN,L_MEDD2_DSLOW_WD,L_LNLE_ULND5_DIFSLOW)",,784,71,9.06,0.2408130168914795,0.12278199195861816
Munin,"I(R_LNLC8_LP_E_ADM_DENERV,L_LNLC8_ADM_DE_REGEN,R_MEDD2_DISP_WD)",,129,16,12.40,0.04573988914489746,0.03145003318786621
Munin,"I(R_LNLT1_APB_DENERV,R_MED_LD_EW,R_ADM_QUAL_MUPDUR)",,8,1,12.50,0.003607034683227539,0.023415088653564453
Munin,"I(R_MYAS_APB_NMT,L_LNLW_APB_DENERV,R_LNLBE_APB_MUSIZE)",,28,1,3.57,0.011753082275390625,0.0031418800354003906
Munin,"I(L_ADM_QUAN_MUPPOLY,L_LNLLP_APB_MUDENS,R_LNLBE_MED_BLOCK)",,817,127,15.54,0.25069093704223633,0.1667780876159668
Munin,"I(L_LNLC8_LP_E_ADM_MALOSS,L_LNLW_APB_MUSIZE,L_ADM_MUDENS)",,129,20,15.50,0.04685688018798828,0.03649115562438965
Munin,"I(L_LNLPC5_DIFFN_DELT_MUDENS,R_DELT_REPSTIM_POST_DECR,L_LNLC8_ADM_MUSIZE)",,799,100,12.52,0.24873709678649902,0.11786293983459473
Munin,"I(L_ULND5_DSLOW_WD,R_APB_SF_JITTER,R_ULN_DIFSLOW_E)",,858,140,16.32,0.2710380554199219,0.18451905250549316
Munin,"I(R_AXIL_AMP_E,R_LNLT1_LP_APB_MUDENS,L_MYOP_ADM_MUDENS)",,803,131,16.31,0.25359606742858887,0.1476600170135498
Munin,"I(L_DELT_SPONT_INS_ACT,R_LNLT1_LP_BE_APB_DENERV,R_ULND5_BLOCK_WD)",,772,101,13.08,0.24057412147521973,0.13391900062561035
Munin,"I(L_LNLW_ULND5_LD_WD,L_ADM_FORCE,R_MYOP_MYDY_ADM_DE_REGEN)",,5,1,20.00,0.033141136169433594,0.03434109687805176
Munin,"I(R_DIFFN_LNLW_ULND5_DISP_WD,R_DIFFN_LNLW_APB_DE_REGEN,L_LNLC8_LP_ADM_DENERV)",,747,46,6.16,0.23593902587890625,0.11564898490905762
Munin,"I(R_LNLBE_APB_DENERV,R_MYDY_ADM_DENERV,L_ULN_ALLDEL_WA)",,7,1,14.29,0.0031881332397460938,0.011965036392211914
Munin,"I(L_MEDD2_BLOCK_EW,R_ULND5_EFFAXLOSS,L_LNLW_APB_MALOSS)",,801,76,9.49,0.24640798568725586,0.10114192962646484
Munin,"I(L_DIFFN_ULND5_SALOSS,L_AXIL_DCV,L_DIFFN_LNLW_ADM_DE_REGEN)",,750,63,8.40,0.23339295387268066,0.10906386375427246
Munin,"I(L_DELT_MULOSS,R_LNL_DIFFN_APB_DE_REGEN,L_DELT_SPONT_INS_ACT)",,795,111,13.96,0.25952696800231934,0.16406702995300293
Munin,"I(L_MYOP_DELT_MUSIZE,R_SUR_DISP_CA,L_MED_LD_WA)",,20,1,5.00,0.011002063751220703,0.0058209896087646484
Munin,"I(R_APB_NMT,L_MYDY_DELT_MUSIZE,L_DELT_REPSTIM_POST_DECR)",,765,79,10.33,0.23445701599121094,0.14191102981567383
Munin,"I(R_APB_REPSTIM_CMAPAMP,R_LNLPC5_DIFFN_DELT_MUSIZE,L_MEDD2_DSLOW_WD)",,862,188,21.81,0.26898789405822754,0.21668601036071777
Munin,"I(L_LNLPC5_DELT_DENERV,R_LNLW_MEDD2_SALOSS_WD,R_MEDD2_DISP_WD)",,68,7,10.29,0.024660825729370117,0.018040895462036133
Munin,"I(R_ADM_SF_JITTER,L_MED_DIFSLOW_WA,R_LNLLP_ADM_MUDENS)",,794,89,11.21,0.2433769702911377,0.13462281227111816
Munin,"I(R_LNLW_APB_MUDENS,L_ULND5_CV_E,L_LNLE_ULND5_RD_E)",,101,8,7.92,0.04987287521362305,0.03331804275512695
Munin,"I(L_MYOP_MYDY_APB_DENERV,R_NMT_APB_DENERV,R_MED_LAT_WA)",,10,4,40.00,0.013921976089477539,0.02598404884338379
Munin,"I(R_ADM_ALLAMP_WA,R_DIFFN_LNL_ISCH_SALOSS,L_LNLLP_APB_MUSIZE)",,865,192,22.20,0.28181004524230957,0.22099900245666504
Munin,"I(L_MEDD2_SALOSS,L_LNLLP_APB_DENERV,L_MYDY_ADM_MUSIZE)",,739,26,3.52,0.2279210090637207,0.07187891006469727
Munin,"I(R_SUR_DIFSLOW_CA,R_MUSCLE_DELT_MUDENS,L_LNLC8_LP_ADM_DENERV)",,710,16,2.25,0.21585702896118164,0.058110952377319336
Munin,"I(R_DIFFN_APB_MUDENS,L_LNLBE_MEDD2_RD_EW,L_LNLW_ULND5_DISP_WD)",,713,13,1.82,0.21168303489685059,0.07066488265991211
Munin,"I(L_DELT_QUAL_MUPAMP,L_DIFFN_DELT_DENERV,L_MED_RDLDDEL)",,786,108,13.74,0.23866796493530273,0.12793684005737305
Munin,"I(R_LNLW_APB_MALOSS,R_LNLT1_LP_APB_MUSIZE,L_LNLE_ULN_DIFSLOW)",,99,7,7.07,0.03514909744262695,0.017302989959716797
Munin,"I(L_MUSCLE_DELT_DE_REGEN,L_APB_REPSTIM_FACILI,R_LNLW_ULND5_BLOCK_WD)",,42,8,19.05,0.025383949279785156,0.016932010650634766
Munin,"I(R_DIFFN_MEDD2_SALOSS,R_LNL_DIFFN_ADM_MALOSS,R_MEDD2_AMPR_EW)",,773,66,8.54,0.23934698104858398,0.11862301826477051
Munin,"I(L_MYAS_DELT_NMT,R_OTHER_ULND5_BLOCK,L_ADM_MUPAMP)",,30,1,3.33,0.011167049407958984,0.0228118896484375
Munin,"I(L_LNLPC5_DELT_DENERV,L_LNLE_ULND5_SALOSS,L_DELT_QUAL_MUPPOLY)",,68,36,52.94,0.02495408058166504,0.0513768196105957
Munin,"I(L_MUSCLE_ADM_DENERV,R_LNL_DIFFN_APB_DENERV,R_MEDD2_AMP_WD)",,857,153,17.85,0.2676410675048828,0.1985621452331543
Munin,"I(L_AXIL_RD_ED,L_LNLC8_LP_E_ADM_NEUR_ACT,R_ULND5_AMPR_EW)",,62,4,6.45,0.023173093795776367,0.01502084732055664
Munin,"I(R_ULN_LD_EW,L_MYDY_ADM_MUSIZE,R_MEDD2_AMP_WD)",,122,8,6.56,0.04240989685058594,0.029881000518798828
Munin,"I(R_LNLT1_APB_NEUR_ACT,R_MEDD2_EFFAXLOSS,R_ADM_MVA_AMP)",,5,1,20.00,0.011773109436035156,0.032087087631225586
Munin,"I(L_LNLW_ULN_BLOCK,R_DIFFN_DELT_MUSIZE,L_LNLLP_ULND5_SALOSS)",,9,1,11.11,0.006381034851074219,0.004591941833496094
Munin,"I(L_OTHER_AXIL_BLOCK,R_OTHER_AXIL_BLOCK,L_LNLC8_LP_ADM_DE_REGEN)",,8,1,12.50,0.0035021305084228516,0.0028018951416015625
Munin,"I(R_ADM_FORCE,R_ADM_SPONT_NEUR_DISCH,L_ULN_RD_EW)",,890,218,24.49,0.2830631732940674,0.21103906631469727
Munin,"I(R_ADM_MVA_RECRUIT,L_LNLE_ULND5_SALOSS,R_DELT_MUSIZE)",,787,66,8.39,0.23598814010620117,0.11683893203735352
Munin,"I(L_LNLPC5_DELT_DENERV,R_ADM_NMT,L_LNLPC5_AXIL_SEV)",,68,7,10.29,0.03428506851196289,0.023588895797729492
Munin,"I(R_ULN_DCV_EW,R_MED_DIFSLOW_EW,L_APB_NEUR_ACT)",,787,67,8.51,0.24361300468444824,0.11657094955444336
Munin,"I(L_LNLW_APB_MUDENS,R_DELT_MVA_RECRUIT,R_MEDD2_LD_WD)",,101,8,7.92,0.042610883712768555,0.02642202377319336
Munin,"I(R_ULND5_AMPR_EW,L_MYAS_DELT_MUDENS,L_ULND5_LD_WD)",,728,36,4.95,0.21647095680236816,0.07128190994262695
Munin,"I(L_LNLLP_ADM_DE_REGEN,L_MYAS_ADM_MUDENS,L_DELT_QUAL_MUPAMP)",,37,1,2.70,0.013540029525756836,0.016618967056274414
Munin,"I(L_OTHER_DELT_DE_REGEN,R_LNL_ISCH_SEV,R_LNLC8_LP_E_ADM_DE_REGEN)",,35,1,2.86,0.012742996215820312,0.0048198699951171875
Munin,"I(L_LNLW_ADM_DE_REGEN,L_LNLLP_APB_DE_REGEN,L_DIFFN_LNLW_ADM_MUDENS)",,36,1,2.78,0.012964963912963867,0.005267143249511719
Munin,"I(R_AXIL_BLOCK_ED,L_AXIL_DEL,L_ULND5_AMP_WD)",,763,86,11.27,0.24858593940734863,0.10396504402160645
Munin,"I(R_MEDD2_RD_EW,L_MED_AMPR_EW,L_MYAS_DELT_NMT)",,7,3,42.86,0.00658106803894043,0.007225990295410156
Munin,"I(L_OTHER_ADM_MUSIZE,R_DIFFN_APB_DE_REGEN,R_LNL_DIFFN_ADM_DENERV)",,19,1,5.26,0.01007699966430664,0.010943889617919922
Munin,"I(R_LNLW_APB_NEUR_ACT,L_MEDD2_SALOSS,R_AXIL_DEL)",,97,4,4.12,0.03788900375366211,0.021943092346191406
Munin,"I(R_DIFFN_DELT_MUSIZE,R_APB_MUPDUR,R_DIFFN_ULND5_SALOSS)",,838,152,18.14,0.27614498138427734,0.19136595726013184
Munin,"I(L_MYDY_APB_DE_REGEN,R_DELT_FORCE,L_ADM_SPONT_HF_DISCH)",,33,1,3.03,0.03524589538574219,0.04488015174865723
Munin,"I(L_LNLLP_APB_DE_REGEN,R_ULND5_BLOCK_E,R_DELT_QUAN_MUPDUR)",,35,1,2.86,0.017184019088745117,0.022085905075073242
Munin,"I(L_LNLPC5_DIFFN_DELT_DENERV,L_LNLBE_APB_MUSIZE,R_DELT_MVA_RECRUIT)",,723,33,4.56,0.22146987915039062,0.08425188064575195
Munin,"I(R_LNLLP_ADM_DENERV,R_APB_ALLAMP_WA,L_ULND5_DISP_WD)",,8,1,12.50,0.031523942947387695,0.03380417823791504
Munin,"I(R_DELT_MUSCLE_VOL,L_MYOP_MYDY_APB_MUDENS,L_MEDD2_DSLOW_WD)",,746,61,8.18,0.2329998016357422,0.10928702354431152
Munin,"I(L_LNLW_ADM_DENERV,R_LNLE_DIFFN_ULND5_DIFSLOW_E,L_LNLT1_LP_BE_APB_DENERV)",,7,1,14.29,0.00644993782043457,0.00663304328918457
Munin,"I(L_APB_DE_REGEN,L_LNLE_ADM_MUDENS,R_ADM_QUAN_MUPAMP)",,755,76,10.07,0.23281121253967285,0.14579296112060547
Munin,"I(L_OTHER_DELT_DE_REGEN,L_MED_ALLDEL_WA,L_ULND5_DISP_BEW)",,35,1,2.86,0.02482295036315918,0.01663994789123535
Munin,"I(L_LNLE_ULN_TIME,L_ULN_BLOCK_E,L_ULND5_SALOSS)",,57,1,1.75,0.02335500717163086,0.012610912322998047
Munin,"I(L_MYOP_MYDY_DELT_MUDENS,L_DIFFN_ULN_DIFSLOW,L_MED_RDLDDEL)",,8,4,50.00,0.0059528350830078125,0.008895158767700195
Munin,"I(L_DIFFN_ULND5_BLOCK,L_MYDY_APB_DE_REGEN,L_ULN_ALLDEL_WA)",,709,28,3.95,0.21245503425598145,0.0812230110168457
Munin,"I(R_LNLW_APB_NEUR_ACT,R_MYDY_APB_MUDENS,L_MYOP_MYDY_ADM_MUDENS)",,97,4,4.12,0.03310704231262207,0.010823965072631836
Munin,"I(L_MED_DIFSLOW_WA,L_AXIL_DIFSLOW_ED,R_ULN_CV_E)",,743,52,7.00,0.22099590301513672,0.10366010665893555
Munin,"I(R_DELT_NEUR_ACT,L_MUSCLE_ADM_MUDENS,R_MYDY_APB_MUDENS)",,685,25,3.65,0.21942520141601562,0.04851984977722168
Munin,"I(L_LNLPC5_AXIL_TIME,L_LNLLP_APB_DENERV,L_DELT_NEUR_ACT)",,52,5,9.62,0.018008947372436523,0.00946497917175293
Munin,"I(L_LNLT1_APB_DE_REGEN,R_DELT_QUAL_MUPDUR,R_OTHER_ULND5_DISP)",,35,1,2.86,0.028367042541503906,0.01870107650756836
Munin,"I(R_ADM_MUSCLE_VOL,L_LNLT1_LP_BE_APB_NEUR_ACT,L_MYDY_ADM_DENERV)",,787,73,9.28,0.25591206550598145,0.127701997756958
Munin,"I(L_OTHER_ADM_NMT,R_LNLLP_APB_MUDENS,L_ADM_NMT)",,29,8,27.59,0.010878801345825195,0.019501209259033203
Munin,"I(L_MEDD2_LSLOW_EW,L_ADM_SF_JITTER,R_LNLT1_LP_APB_DENERV)",,12,9,75.00,0.01620793342590332,0.019204139709472656
Munin,"I(L_ULND5_DIFSLOW_EW,R_LNLLP_APB_MUSIZE,R_LNLLP_APB_DE_REGEN)",,715,16,2.24,0.21483111381530762,0.056578874588012695
Munin,"I(L_APB_MALOSS,L_ADM_QUAN_MUPAMP,L_DIFFN_LNLW_MEDD2_DISP_WD)",,909,196,21.56,0.29816412925720215,0.20861482620239258
Munin,"I(R_ULN_RDLDDEL,R_DELT_NMT,DIFFN_MOT_SEV)",,7,4,57.14,0.011584043502807617,0.013889074325561523
Munin,"I(L_OTHER_ADM_NMT,R_LNLBE_APB_MUDENS,L_DIFFN_MED_BLOCK)",,29,1,3.45,0.010822057723999023,0.004203081130981445
Munin,"I(L_SUR_ALLCV_CA,DIFFN_S_SEV_DIST,L_ULN_AMPR_EW)",,621,36,5.80,0.2079000473022461,0.05490994453430176
Munin,"I(R_MEDD2_CV_EW,R_MYOP_DELT_MUDENS,R_MED_ALLDEL_WA)",,755,67,8.87,0.2289738655090332,0.11858105659484863
Munin,"I(R_ULN_RDLDDEL,L_MED_RD_WA,R_LNLE_ULND5_BLOCK_E)",,7,4,57.14,0.0041429996490478516,0.00636601448059082
Munin,"I(L_ADM_REPSTIM_POST_DECR,R_LNL_ISCH_SALOSS_CA,R_DIFFN_MED_DIFSLOW)",,782,76,9.72,0.24398398399353027,0.12802696228027344
Munin,"I(L_MYDY_ADM_MUSIZE,L_LNL_ISCH_SEV,L_ULN_DIFSLOW_E)",,20,1,5.00,0.007714033126831055,0.0053920745849609375
Munin,"I(L_LNL_DIFFN_APB_MUDENS,L_LNL_DIFFN_ADM_MUDENS,R_MYOP_ADM_MUSIZE)",,822,80,9.73,0.25097179412841797,0.1298990249633789
