name,test,inaugurals,d-sep,i-sep,saving,dSepTime,iSepTime
Diabetes,"I(endo_bal_22,gut_abs_0,endo_bal_3)",,1203,1173,97.51,0.20290780067443848,16.2410569190979
Diabetes,"I(renal_cl_20,renal_cl_11,basal_bal_18)",,1161,1083,93.28,1.733821153640747,14.610349893569946
Diabetes,"I(met_irr_2,tot_bal_10,meal_6)",,891,651,73.06,0.8746469020843506,0.8464407920837402
Diabetes,"I(ins_dep_util_22,endo_bal_6,meal_7)",,1226,1189,96.98,0.28389501571655273,17.59025001525879
Diabetes,"I(endo_bal_1,tot_bal_15,ins_indep_util_2)",,1078,928,86.09,8.286434888839722,7.853326082229614
Diabetes,"I(gut_abs_19,bg_12,bg_20)",,971,899,92.58,2.1540639400482178,15.680855989456177
Diabetes,"I(cho_0,ins_indep_3,ins_indep_util_4)",,559,202,36.14,0.12473201751708984,0.13567495346069336
Diabetes,"I(meal_6,endo_bal_22,cho_4)",,1334,1305,97.83,18.602907180786133,18.44110894203186
Diabetes,"I(met_irr_1,gut_abs_15,endo_bal_23)",,245,241,98.37,0.05848407745361328,28.419761896133423
Diabetes,"I(ins_indep_22,ins_abs_16,endo_bal_19)",,1174,1134,96.59,0.1852409839630127,15.334428071975708
Diabetes,"I(ins_abs_17,cho_0,meal_12)",,75,1,1.33,0.012301921844482422,0.0014700889587402344
Diabetes,"I(tot_bal_5,activ_ins_5,ins_sens)",,617,288,46.68,0.10268402099609375,0.20211195945739746
Diabetes,"I(glu_prod_5,meal_8,ins_dep_5)",,603,265,43.95,0.09476304054260254,0.13624215126037598
Diabetes,"I(glu_prod_8,renal_cl_12,endo_bal_14)",,931,760,81.63,2.0943610668182373,10.159572839736938
Diabetes,"I(ins_indep_util_19,ins_dep_util_18,ins_dep_11)",,1193,1099,92.12,11.671625852584839,25.21035099029541
Diabetes,"I(glu_prod_14,renal_cl_21,ins_indep_16)",,1282,1223,95.40,13.479769945144653,24.465670108795166
Diabetes,"I(activ_ins_5,endo_bal_3,basal_bal_12)",,575,373,64.87,0.1346418857574463,2.616633892059326
Diabetes,"I(ins_indep_12,meal_8,meal_23)",,828,609,73.55,0.13086414337158203,2.1271209716796875
Diabetes,"I(ins_abs_3,ins_dep_util_3,ins_indep_23)",,572,555,97.03,0.1132957935333252,18.921655893325806
Diabetes,"I(bg_19,endo_bal_18,ins_abs_23)",,1194,1102,92.29,11.775434017181396,23.045832872390747
Diabetes,"I(cho_bal_14,tot_bal_14,basal_bal_18)",,1029,934,90.77,8.502768993377686,20.18252205848694
Diabetes,"I(ins_dep_3,basal_bal_11,basal_bal_23)",,919,915,99.56,1.735591173171997,25.072607040405273
Diabetes,"I(glu_prod_11,renal_cl_6,met_irr_13)",,840,606,72.14,0.24518418312072754,1.069901943206787
Diabetes,"I(meal_9,meal_6,ins_abs_14)",,216,1,0.46,0.03454303741455078,0.0010821819305419922
Diabetes,"I(cho_bal_0,bg_5,ins_indep_util_1)",,629,291,46.26,0.1906130313873291,0.15265989303588867
Diabetes,"I(ins_indep_12,met_irr_20,basal_bal_10)",,828,609,73.55,0.137617826461792,2.0594499111175537
Diabetes,"I(cho_bal_8,ins_indep_7,gut_abs_12)",,744,458,61.56,0.3124229907989502,0.3196890354156494
Diabetes,"I(cho_20,endo_bal_1,gut_abs_17)",,657,310,47.18,0.10438704490661621,0.12318897247314453
Diabetes,"I(bg_5,ins_dep_10,ins_indep_9)",,870,621,71.38,0.5220799446105957,0.8716328144073486
Diabetes,"I(cho_bal_17,met_irr_12,ins_indep_20)",,494,437,88.46,0.08374691009521484,12.58257508277893
Diabetes,"I(cho_1,renal_cl_16,tot_bal_15)",,1081,932,86.22,7.905699014663696,15.87841510772705
Diabetes,"I(basal_bal_7,glu_prod_12,activ_ins_23)",,943,726,76.99,1.8910269737243652,2.1405539512634277
Diabetes,"I(ins_dep_util_2,ins_indep_6,basal_bal_21)",,698,658,94.27,0.21719884872436523,17.9878830909729
Diabetes,"I(tot_bal_3,ins_abs_0,gut_abs_23)",,550,246,44.73,0.08992791175842285,0.12601494789123535
Diabetes,"I(meal_17,activ_ins_10,basal_bal_17)",,96,4,4.17,0.014972209930419922,10.513366937637329
Diabetes,"I(endo_bal_15,ins_dep_11,endo_bal_14)",,1007,852,84.61,1.0181398391723633,9.097350120544434
Diabetes,"I(glu_prod_21,bg_18,bg_7)",,1229,1178,95.85,11.007905960083008,24.588802099227905
Diabetes,"I(gut_abs_13,ins_abs_5,met_irr_15)",,461,150,32.54,0.07778787612915039,0.06374502182006836
Diabetes,"I(cho_12,meal_9,gut_abs_18)",,451,157,34.81,0.06930303573608398,0.07288408279418945
Diabetes,"I(tot_bal_23,endo_bal_5,renal_cl_14)",,1277,1270,99.45,0.3033101558685303,17.04368495941162
Diabetes,"I(ins_indep_8,ins_dep_util_16,gut_abs_13)",,1105,960,86.88,10.02385687828064,10.087899208068848
Diabetes,"I(tot_bal_18,bg_20,endo_bal_15)",,1228,1160,94.46,15.453436851501465,26.969007968902588
Diabetes,"I(ins_dep_15,activ_ins_9,bg_0)",,943,785,83.24,0.15969204902648926,8.950247049331665
Diabetes,"I(cho_bal_18,ins_indep_8,tot_bal_21)",,857,818,95.45,0.4052281379699707,18.86206293106079
Diabetes,"I(activ_ins_0,renal_cl_4,gut_abs_3)",,598,233,38.96,0.1596839427947998,0.1089940071105957
Diabetes,"I(ins_dep_util_7,renal_cl_11,renal_cl_6)",,898,657,73.16,1.6351139545440674,1.779308795928955
Diabetes,"I(glu_prod_21,ins_dep_2,ins_dep_util_23)",,1176,1162,98.81,0.21680498123168945,20.85931396484375
Diabetes,"I(ins_abs_21,ins_indep_util_4,cho_4)",,31,1,3.23,0.06699085235595703,0.07708096504211426
Diabetes,"I(basal_bal_20,ins_dep_util_6,cho_23)",,1167,1117,95.72,0.38173484802246094,17.76497197151184
Diabetes,"I(endo_bal_10,activ_ins_6,glu_prod_5)",,770,525,68.18,0.1269850730895996,0.9230000972747803
Diabetes,"I(ins_dep_util_10,bg_10,gut_abs_22)",,828,617,74.52,0.8866689205169678,1.6674699783325195
Diabetes,"I(gut_abs_20,ins_indep_util_5,ins_dep_util_11)",,772,569,73.70,0.20599007606506348,1.2829160690307617
Diabetes,"I(ins_dep_0,ins_abs_16,ins_abs_8)",,345,16,4.64,0.05082392692565918,0.009891033172607422
Diabetes,"I(ins_abs_20,ins_indep_util_16,bg_19)",,42,1,2.38,7.803480863571167,19.202054977416992
Diabetes,"I(ins_indep_21,met_irr_10,bg_6)",,1140,1082,94.91,0.17755603790283203,13.839195013046265
Diabetes,"I(meal_4,ins_indep_util_21,ins_indep_util_4)",,1280,1221,95.39,13.850916147232056,13.82184100151062
Diabetes,"I(meal_9,basal_bal_20,glu_prod_21)",,1270,1216,95.75,12.45553994178772,28.51317811012268
Diabetes,"I(ins_abs_22,activ_ins_15,meal_15)",,20,1,5.00,0.005342006683349609,0.0019750595092773438
Diabetes,"I(ins_indep_util_19,gut_abs_10,met_irr_1)",,1088,992,91.18,0.19570612907409668,11.387794971466064
Diabetes,"I(ins_dep_4,gut_abs_3,endo_bal_21)",,577,532,92.20,0.08632206916809082,16.015706062316895
Diabetes,"I(tot_bal_11,cho_bal_4,ins_indep_4)",,831,610,73.41,0.14910507202148438,1.151453971862793
Diabetes,"I(ins_dep_util_11,ins_indep_21,basal_bal_14)",,1290,1233,95.58,13.578607082366943,21.629183053970337
Diabetes,"I(cho_bal_14,cho_bal_15,meal_12)",,494,223,45.14,0.11292695999145508,0.08628010749816895
Diabetes,"I(ins_indep_util_2,activ_ins_22,ins_indep_util_6)",,502,181,36.06,0.07196998596191406,0.11988282203674316
Diabetes,"I(bg_12,ins_dep_util_8,cho_10)",,896,677,75.56,0.35016393661499023,2.809988021850586
Diabetes,"I(activ_ins_17,cho_16,ins_dep_util_18)",,336,257,76.49,0.07387900352478027,10.76257610321045
Diabetes,"I(meal_9,bg_19,meal_2)",,1192,1105,92.70,11.39837098121643,11.423261880874634
Diabetes,"I(endo_bal_3,cho_5,renal_cl_11)",,499,319,63.93,0.08366894721984863,1.1087160110473633
Diabetes,"I(gut_abs_2,ins_indep_util_0,ins_abs_9)",,373,29,7.77,0.0581669807434082,0.009636163711547852
Diabetes,"I(ins_indep_util_4,met_irr_16,cho_bal_19)",,563,248,44.05,0.0887000560760498,0.13667011260986328
Diabetes,"I(tot_bal_11,endo_bal_23,cho_20)",,1386,1376,99.28,29.037734985351562,29.156764030456543
Diabetes,"I(ins_indep_4,gut_abs_2,ins_abs_20)",,570,207,36.32,0.08340096473693848,0.09399795532226562
Diabetes,"I(cho_bal_19,met_irr_19,endo_bal_3)",,512,254,49.61,0.0803978443145752,0.12367820739746094
Diabetes,"I(bg_20,tot_bal_6,cho_bal_21)",,1133,1065,94.00,0.37320399284362793,12.527636051177979
Diabetes,"I(ins_abs_6,met_irr_18,bg_11)",,196,55,28.06,0.028959035873413086,1.4486360549926758
Diabetes,"I(tot_bal_4,ins_indep_13,tot_bal_0)",,985,784,79.59,4.053279161453247,4.031711101531982
Diabetes,"I(cho_13,bg_18,cho_bal_0)",,1150,1046,90.96,10.496728897094727,11.205514192581177
Diabetes,"I(ins_indep_util_19,cho_bal_4,cho_init)",,1077,981,91.09,0.17142295837402344,11.043591022491455
Diabetes,"I(met_irr_11,ins_dep_11,ins_indep_10)",,135,1,0.74,0.8867571353912354,1.570775032043457
Diabetes,"I(gut_abs_19,gut_abs_12,cho_12)",,547,254,46.44,0.1133580207824707,0.11899900436401367
Diabetes,"I(meal_18,ins_dep_2,ins_dep_util_0)",,81,1,1.23,0.028265953063964844,0.01906609535217285
Diabetes,"I(met_irr_5,ins_dep_21,cho_bal_13)",,1301,1250,96.08,16.913095951080322,16.39619207382202
Diabetes,"I(cho_18,endo_bal_17,cho_12)",,1145,1034,90.31,9.355838060379028,9.456085205078125
Diabetes,"I(bg_7,tot_bal_10,tot_bal_4)",,897,657,73.24,0.900195837020874,1.0869848728179932
Diabetes,"I(met_irr_9,ins_indep_util_18,basal_bal_2)",,1180,1067,90.42,12.84277892112732,13.136432886123657
Diabetes,"I(gut_abs_23,renal_cl_4,activ_ins_3)",,763,458,60.03,0.1863570213317871,0.19618701934814453
Diabetes,"I(renal_cl_9,renal_cl_5,endo_bal_16)",,777,640,82.37,0.20995521545410156,10.35305905342102
Diabetes,"I(ins_indep_util_2,gut_abs_3,activ_ins_4)",,527,133,25.24,0.07542800903320312,0.04017901420593262
Diabetes,"I(ins_dep_util_2,tot_bal_12,glu_prod_9)",,959,755,78.73,2.555393934249878,2.820481061935425
Diabetes,"I(gut_abs_15,ins_indep_util_6,activ_ins_16)",,761,465,61.10,0.2115778923034668,0.21790194511413574
Diabetes,"I(cho_bal_22,cho_bal_15,renal_cl_17)",,168,82,48.81,0.047493934631347656,10.516855955123901
Diabetes,"I(endo_bal_9,ins_dep_util_8,bg_22)",,801,765,95.51,0.32071900367736816,13.694842100143433
Diabetes,"I(glu_prod_6,renal_cl_21,ins_indep_util_14)",,1282,1223,95.40,13.098414897918701,20.19001603126526
Diabetes,"I(glu_prod_17,ins_dep_util_0,basal_bal_13)",,1025,899,87.71,0.15426301956176758,11.441951990127563
Diabetes,"I(ins_indep_util_17,cho_18,cho_23)",,1025,922,89.95,0.18977713584899902,9.687769889831543
Diabetes,"I(meal_3,cho_20,cho_8)",,574,285,49.65,0.11512517929077148,0.09072089195251465
Diabetes,"I(ins_dep_util_9,cho_bal_10,cho_4)",,728,517,71.02,0.13443303108215332,0.5634729862213135
Diabetes,"I(ins_indep_9,meal_5,cho_14)",,725,471,64.97,0.11595416069030762,0.4746098518371582
Diabetes,"I(cho_1,basal_bal_2,cho_bal_21)",,545,224,41.10,0.10898804664611816,0.1027688980102539
Diabetes,"I(ins_indep_util_18,tot_bal_21,cho_bal_7)",,1323,1283,96.98,16.54246997833252,27.860662937164307
Diabetes,"I(cho_bal_8,basal_bal_14,ins_indep_util_8)",,1033,865,83.74,8.653439998626709,9.119345903396606
Diabetes,"I(glu_prod_2,ins_abs_21,gut_abs_2)",,499,107,21.44,0.07788491249084473,0.046936988830566406
Diabetes,"I(met_irr_0,ins_dep_util_15,bg_13)",,1048,885,84.45,9.347908973693848,12.751820087432861
Diabetes,"I(glu_prod_21,cho_bal_1,ins_dep_util_15)",,1163,1112,95.61,0.1841721534729004,14.882998943328857
Diabetes,"I(cho_bal_13,cho_bal_8,endo_bal_1)",,255,55,21.57,0.05606198310852051,0.06742715835571289
Diabetes,"I(met_irr_3,gut_abs_23,ins_abs_18)",,223,1,0.45,0.06900715827941895,0.028759002685546875
Diabetes,"I(tot_bal_17,ins_indep_util_22,ins_abs_11)",,1330,1291,97.07,19.314023971557617,29.585121154785156
Diabetes,"I(activ_ins_12,met_irr_17,gut_abs_5)",,336,4,1.19,0.04542899131774902,0.011716842651367188
Diabetes,"I(ins_indep_util_13,cho_7,ins_dep_util_6)",,873,671,76.86,0.14173603057861328,6.308480978012085
Diabetes,"I(ins_indep_1,cho_9,meal_6)",,515,177,34.37,0.08886885643005371,0.05480790138244629
Diabetes,"I(endo_bal_16,ins_indep_util_2,cho_10)",,1007,870,86.40,0.17353105545043945,8.5677490234375
Diabetes,"I(met_irr_12,ins_dep_util_16,cho_bal_14)",,1095,951,86.85,10.297784090042114,10.546644926071167
Diabetes,"I(cho_bal_15,renal_cl_12,cho_16)",,952,751,78.89,2.162684917449951,2.1257200241088867
Diabetes,"I(cho_bal_0,ins_dep_util_22,met_irr_0)",,1309,1273,97.25,17.430928945541382,17.468036890029907
Diabetes,"I(gut_abs_9,tot_bal_3,meal_1)",,640,295,46.09,0.14351701736450195,0.1231679916381836
Diabetes,"I(renal_cl_7,met_irr_17,basal_bal_5)",,662,351,53.02,0.1110231876373291,0.28206300735473633
Diabetes,"I(ins_indep_7,ins_indep_util_17,endo_bal_21)",,1144,1099,96.07,9.756816148757935,23.648383855819702
Diabetes,"I(cho_bal_5,cho_17,activ_ins_9)",,521,242,46.45,0.10895991325378418,0.07466602325439453
Diabetes,"I(ins_indep_util_12,cho_bal_9,renal_cl_17)",,846,721,85.22,0.14912796020507812,9.938640117645264
Diabetes,"I(endo_bal_3,renal_cl_2,glu_prod_21)",,564,513,90.96,0.10515499114990234,12.440670013427734
Diabetes,"I(tot_bal_0,ins_dep_util_11,ins_dep_18)",,892,790,88.57,1.0045220851898193,13.500241041183472
Diabetes,"I(activ_ins_14,ins_abs_12,cho_6)",,336,4,1.19,0.05064105987548828,0.017939090728759766
Diabetes,"I(meal_17,ins_abs_11,basal_bal_11)",,96,1,1.04,0.016635894775390625,1.6178669929504395
Diabetes,"I(ins_indep_util_13,cho_bal_23,tot_bal_20)",,1020,970,95.10,0.2022240161895752,15.62537693977356
Diabetes,"I(bg_13,meal_15,bg_0)",,857,657,76.66,0.1484072208404541,3.879257917404175
Diabetes,"I(ins_dep_18,renal_cl_10,ins_dep_15)",,1100,997,90.64,0.9072000980377197,12.974685907363892
Diabetes,"I(bg_13,ins_abs_6,cho_bal_0)",,856,656,76.64,0.13349103927612305,6.345182180404663
Diabetes,"I(meal_19,meal_22,renal_cl_10)",,67,1,1.49,0.010938882827758789,0.7555160522460938
Diabetes,"I(cho_14,ins_abs_20,cho_bal_5)",,467,160,34.26,0.0793159008026123,0.06218409538269043
Diabetes,"I(ins_dep_util_21,ins_sens,ins_dep_20)",,1114,1065,95.60,0.20403504371643066,15.662184000015259
Diabetes,"I(activ_ins_6,bg_11,bg_22)",,865,829,95.84,1.6331110000610352,19.059872150421143
Diabetes,"I(glu_prod_13,glu_prod_22,ins_abs_3)",,1320,1284,97.27,18.038697957992554,23.328779935836792
Diabetes,"I(cho_17,basal_bal_11,cho_bal_11)",,950,750,78.95,1.7643589973449707,1.7572288513183594
Diabetes,"I(cho_2,ins_abs_17,meal_14)",,371,28,7.55,0.05365490913391113,0.00874781608581543
Diabetes,"I(bg_10,ins_abs_12,bg_12)",,754,539,71.49,0.11482501029968262,2.272974967956543
Diabetes,"I(bg_17,glu_prod_15,bg_4)",,1102,976,88.57,8.839317083358765,20.096477031707764
Diabetes,"I(basal_bal_14,cho_bal_6,basal_bal_9)",,937,770,82.18,0.16185903549194336,9.254693984985352
Diabetes,"I(ins_indep_util_4,renal_cl_22,activ_ins_14)",,1330,1289,96.92,19.686100959777832,20.38885807991028
Diabetes,"I(endo_bal_11,met_irr_20,cho_bal_12)",,810,591,72.96,0.13380193710327148,1.398003101348877
Diabetes,"I(ins_abs_3,basal_bal_20,endo_bal_20)",,1264,1204,95.25,12.925400972366333,27.662106037139893
Diabetes,"I(basal_bal_16,renal_cl_1,cho_bal_9)",,1010,880,87.13,0.15340495109558105,11.320793867111206
Diabetes,"I(gut_abs_13,ins_indep_3,renal_cl_15)",,653,493,75.50,0.12894296646118164,8.865479946136475
Diabetes,"I(bg_14,cho_bal_1,met_irr_9)",,895,714,79.78,0.14987587928771973,7.8981170654296875
Diabetes,"I(met_irr_6,tot_bal_4,ins_dep_util_3)",,190,1,0.53,0.10460901260375977,0.10531806945800781
Diabetes,"I(ins_indep_10,cho_bal_17,activ_ins_7)",,853,641,75.15,0.16061997413635254,0.9679510593414307
Diabetes,"I(bg_0,meal_2,met_irr_23)",,265,3,1.13,0.04117083549499512,0.0036721229553222656
Diabetes,"I(ins_dep_util_6,tot_bal_21,ins_dep_23)",,1318,1305,99.01,17.70202898979187,40.589869022369385
Diabetes,"I(tot_bal_10,cho_bal_17,ins_indep_23)",,874,863,98.74,0.18023014068603516,17.960062980651855
Diabetes,"I(ins_abs_16,met_irr_7,endo_bal_9)",,86,1,1.16,0.014089822769165039,0.26224279403686523
Diabetes,"I(ins_indep_util_20,glu_prod_1,ins_dep_util_3)",,1112,1034,92.99,0.18976998329162598,12.372987985610962
Diabetes,"I(renal_cl_18,tot_bal_10,tot_bal_17)",,1102,988,89.66,1.0039749145507812,12.53140377998352
Diabetes,"I(ins_dep_util_1,ins_indep_util_14,renal_cl_20)",,1003,931,92.82,7.706017971038818,19.83148980140686
Diabetes,"I(cho_bal_6,ins_dep_10,ins_indep_util_10)",,852,604,70.89,0.565087080001831,1.0797500610351562
Diabetes,"I(met_irr_5,glu_prod_6,bg_2)",,692,369,53.32,0.2025909423828125,0.19588088989257812
Diabetes,"I(bg_12,ins_abs_11,meal_6)",,823,604,73.39,0.1326889991760254,2.119447946548462
Diabetes,"I(ins_dep_5,tot_bal_7,ins_indep_util_11)",,769,534,69.44,0.37106800079345703,1.311009168624878
Diabetes,"I(ins_dep_5,tot_bal_0,renal_cl_4)",,610,272,44.59,0.1056830883026123,0.13698601722717285
Diabetes,"I(endo_bal_8,ins_abs_9,ins_dep_util_19)",,711,624,87.76,0.10892891883850098,13.647659063339233
Diabetes,"I(endo_bal_17,glu_prod_13,tot_bal_18)",,1085,992,91.43,6.422796964645386,21.516813039779663
Diabetes,"I(met_irr_6,ins_indep_util_9,cho_init)",,813,542,66.67,0.5227739810943604,0.5067570209503174
Diabetes,"I(endo_bal_11,ins_indep_util_1,ins_abs_6)",,829,602,72.62,0.13580107688903809,1.1787450313568115
Diabetes,"I(cho_1,ins_dep_7,basal_bal_14)",,734,568,77.38,0.3089101314544678,7.789685964584351
Diabetes,"I(gut_abs_10,tot_bal_6,bg_12)",,745,533,71.54,0.31522679328918457,2.62565279006958
Diabetes,"I(cho_3,ins_dep_util_8,ins_abs_9)",,771,482,62.52,0.3026900291442871,0.2766530513763428
Diabetes,"I(gut_abs_22,met_irr_2,ins_indep_22)",,535,507,94.77,0.08383393287658691,12.03287386894226
Diabetes,"I(ins_abs_7,ins_indep_util_23,ins_indep_7)",,1355,1333,98.38,18.459439992904663,18.561721086502075
Diabetes,"I(renal_cl_2,meal_15,ins_abs_4)",,500,99,19.80,0.07459092140197754,0.042413949966430664
Diabetes,"I(endo_bal_11,ins_dep_util_10,renal_cl_13)",,879,682,77.59,0.8916540145874023,6.97804594039917
Diabetes,"I(ins_abs_1,ins_abs_12,gut_abs_9)",,251,1,0.40,0.04226994514465332,0.014448165893554688
Diabetes,"I(activ_ins_8,gut_abs_6,glu_prod_0)",,336,6,1.79,0.056932926177978516,0.01561594009399414
Diabetes,"I(meal_14,meal_20,cho_9)",,141,1,0.71,0.02347087860107422,0.013821125030517578
Diabetes,"I(ins_abs_9,ins_indep_6,basal_bal_6)",,163,1,0.61,0.12353682518005371,0.2843940258026123
Diabetes,"I(basal_bal_11,met_irr_14,meal_2)",,817,596,72.95,0.12123298645019531,1.5810329914093018
Diabetes,"I(cho_bal_20,ins_dep_util_8,met_irr_21)",,873,626,71.71,0.32752180099487305,0.34051084518432617
Diabetes,"I(ins_abs_23,meal_8,glu_prod_7)",,9,1,11.11,0.0017399787902832031,0.18568110466003418
Diabetes,"I(activ_ins_11,ins_dep_util_1,renal_cl_10)",,487,233,47.84,0.07003998756408691,0.7396018505096436
Diabetes,"I(met_irr_1,ins_dep_util_21,ins_indep_util_17)",,1286,1231,95.72,15.715370893478394,24.39782691001892
Diabetes,"I(cho_23,ins_dep_util_18,cho_init)",,1204,1114,92.52,11.102221965789795,11.119505882263184
Diabetes,"I(activ_ins_16,met_irr_9,glu_prod_7)",,336,101,30.06,0.045439958572387695,0.22082185745239258
Diabetes,"I(cho_21,ins_indep_util_15,activ_ins_0)",,1092,947,86.72,9.57702898979187,9.69303011894226
Diabetes,"I(cho_13,glu_prod_9,ins_indep_11)",,843,620,73.55,0.5084428787231445,1.3353919982910156
Diabetes,"I(ins_dep_17,basal_bal_23,renal_cl_15)",,1390,1386,99.71,23.918147802352905,35.2268648147583
Diabetes,"I(gut_abs_15,cho_bal_23,met_irr_12)",,621,336,54.11,0.12699198722839355,0.12403607368469238
Diabetes,"I(cho_24,ins_indep_4,ins_indep_util_18)",,771,683,88.59,0.16635417938232422,11.996576070785522
Diabetes,"I(ins_abs_23,ins_dep_1,meal_17)",,9,1,11.11,0.0064389705657958984,0.0055429935455322266
Diabetes,"I(endo_bal_6,endo_bal_21,activ_ins_9)",,1305,1257,96.32,12.928404092788696,12.981863021850586
Diabetes,"I(renal_cl_4,gut_abs_6,tot_bal_21)",,606,567,93.56,0.09491610527038574,17.48646903038025
Diabetes,"I(cho_bal_5,basal_bal_11,ins_abs_17)",,916,694,75.76,1.6438519954681396,1.6074659824371338
Diabetes,"I(tot_bal_22,tot_bal_15,cho_bal_7)",,1278,1254,98.12,7.654707908630371,24.62800693511963
Diabetes,"I(meal_11,tot_bal_21,glu_prod_17)",,1315,1273,96.81,15.964500904083252,24.955862998962402
Diabetes,"I(meal_17,bg_6,ins_indep_util_18)",,96,8,8.33,0.11934804916381836,11.929795980453491
Diabetes,"I(ins_dep_util_8,tot_bal_23,met_irr_7)",,1394,1390,99.71,20.927942991256714,20.942814111709595
Diabetes,"I(cho_bal_14,met_irr_22,ins_indep_7)",,470,243,51.70,0.0746769905090332,0.19897198677062988
Diabetes,"I(endo_bal_10,ins_indep_9,gut_abs_23)",,843,641,76.04,0.5003519058227539,1.133840799331665
Diabetes,"I(bg_12,bg_4,ins_indep_util_11)",,840,621,73.93,0.18398213386535645,2.038581132888794
Diabetes,"I(cho_15,glu_prod_6,endo_bal_7)",,766,496,64.75,0.22208809852600098,0.3577609062194824
Diabetes,"I(activ_ins_10,ins_dep_util_5,meal_1)",,643,298,46.35,0.1746668815612793,0.1374800205230713
Diabetes,"I(endo_bal_14,met_irr_10,basal_bal_15)",,916,768,83.84,0.13614392280578613,9.88752293586731
Diabetes,"I(cho_18,renal_cl_15,glu_prod_3)",,1066,914,85.74,9.579859018325806,9.66251516342163
Diabetes,"I(met_irr_20,renal_cl_18,ins_dep_23)",,36,30,83.33,11.876617908477783,34.080559968948364
Diabetes,"I(cho_19,tot_bal_3,ins_dep_util_1)",,719,404,56.19,0.15619301795959473,0.15739798545837402
Diabetes,"I(met_irr_13,meal_6,ins_indep_12)",,113,1,0.88,0.018207073211669922,1.8966310024261475
Diabetes,"I(basal_bal_19,activ_ins_9,ins_dep_15)",,1096,1020,93.07,0.16764402389526367,12.464607954025269
Diabetes,"I(renal_cl_17,meal_9,cho_24)",,996,888,89.16,0.15810012817382812,10.256392002105713
Diabetes,"I(glu_prod_11,activ_ins_17,cho_bal_1)",,808,577,71.41,0.1355280876159668,1.2187049388885498
Diabetes,"I(ins_indep_11,activ_ins_18,ins_indep_util_14)",,796,618,77.64,0.12202095985412598,7.348991870880127
Diabetes,"I(cho_15,ins_abs_16,activ_ins_16)",,475,171,36.00,0.07847809791564941,0.055502891540527344
Diabetes,"I(ins_indep_2,cho_bal_3,met_irr_19)",,452,140,30.97,0.06708097457885742,0.05369901657104492
Diabetes,"I(cho_bal_16,endo_bal_4,ins_indep_util_16)",,724,586,80.94,0.1626739501953125,10.197671175003052
Diabetes,"I(ins_indep_15,cho_bal_9,activ_ins_11)",,947,785,82.89,0.16200590133666992,9.546072006225586
Diabetes,"I(cho_bal_20,ins_indep_20,met_irr_13)",,1246,1176,94.38,14.85810399055481,14.784869909286499
Diabetes,"I(basal_bal_9,tot_bal_14,cho_bal_21)",,1055,908,86.07,7.951185941696167,8.569984912872314
Diabetes,"I(ins_indep_util_11,ins_dep_4,ins_indep_16)",,830,688,82.89,0.17987418174743652,8.651325941085815
Diabetes,"I(ins_dep_14,endo_bal_22,gut_abs_2)",,1339,1310,97.83,18.078546047210693,25.809669017791748
Diabetes,"I(meal_13,ins_indep_util_6,gut_abs_20)",,156,24,15.38,0.11681318283081055,0.12815189361572266
Diabetes,"I(cho_16,ins_dep_util_18,met_irr_1)",,1155,1053,91.17,11.15433120727539,11.057073831558228
Diabetes,"I(tot_bal_8,bg_21,met_irr_15)",,1284,1233,96.03,14.817186117172241,15.206414937973022
Diabetes,"I(ins_indep_util_2,bg_16,ins_dep_util_16)",,1077,938,87.09,12.63117504119873,21.88778519630432
Diabetes,"I(meal_5,endo_bal_14,tot_bal_18)",,1023,930,90.91,7.179347038269043,18.61305809020996
Diabetes,"I(gut_abs_20,renal_cl_17,bg_11)",,1148,1029,89.63,8.961730003356934,10.044176816940308
Diabetes,"I(bg_12,tot_bal_6,tot_bal_13)",,884,701,79.30,0.3185460567474365,9.187941074371338
Diabetes,"I(gut_abs_12,renal_cl_1,tot_bal_21)",,576,536,93.06,0.08841490745544434,13.24580192565918
Diabetes,"I(met_irr_3,glu_prod_15,ins_dep_22)",,1058,1028,97.16,8.526740074157715,24.817954063415527
Diabetes,"I(ins_indep_util_18,ins_abs_18,bg_22)",,1031,995,96.51,0.16782903671264648,15.644495964050293
Diabetes,"I(activ_ins_1,ins_indep_19,ins_indep_1)",,1190,1097,92.18,10.72734022140503,10.758831977844238
Diabetes,"I(endo_bal_11,ins_dep_util_23,met_irr_6)",,1369,1352,98.76,21.446513891220093,22.36863899230957
Diabetes,"I(activ_ins_0,bg_16,cho_8)",,1052,911,86.60,12.542161226272583,12.529547929763794
Diabetes,"I(renal_cl_20,met_irr_21,meal_3)",,1102,1024,92.92,0.17523884773254395,14.61897087097168
Diabetes,"I(ins_indep_22,ins_dep_7,ins_indep_4)",,1206,1166,96.68,0.38231706619262695,22.14735698699951
Diabetes,"I(ins_indep_util_5,cho_bal_5,basal_bal_11)",,549,379,69.03,0.0889279842376709,1.3188741207122803
Diabetes,"I(bg_21,activ_ins_9,ins_dep_18)",,1130,1072,94.87,0.18147802352905273,13.000356912612915
Diabetes,"I(endo_bal_18,cho_3,ins_abs_2)",,1062,962,90.58,0.17235183715820312,11.081013917922974
Diabetes,"I(ins_abs_21,ins_abs_19,met_irr_18)",,31,1,3.23,0.007270097732543945,0.0010039806365966797
Diabetes,"I(endo_bal_12,cho_17,ins_abs_8)",,908,740,81.50,0.1651921272277832,2.479897975921631
