name,test,inaugurals,d-sep,i-sep,saving,dSepTime,iSepTime
Alarm,"I(INTUBATION,HISTORY,ARTCO2)",,20,4,20.00,0.0005741119384765625,0.0006248950958251953
Alarm,"I(ERRLOWOUTPUT,PULMEMBOLUS,CATECHOL)",,2,1,50.00,0.00011205673217773438,0.0006959438323974609
Alarm,"I(LVFAILURE,ERRCAUTER,HISTORY)",,8,2,25.00,0.0004260540008544922,0.00021600723266601562
Alarm,"I(TPR,HRSAT,MINVOL)",,75,61,81.33,0.0027348995208740234,0.0032820701599121094
Alarm,"I(ARTCO2,DISCONNECT,PULMEMBOLUS)",,38,19,50.00,0.001085042953491211,0.0012061595916748047
Alarm,"I(CO,TPR,KINKEDTUBE)",,65,47,72.31,0.0018749237060546875,0.0029900074005126953
Alarm,"I(HYPOVOLEMIA,HRSAT,SHUNT)",,7,1,14.29,0.001268148422241211,0.0011000633239746094
Alarm,"I(SHUNT,HRSAT,INTUBATION)",,79,63,79.75,0.0027201175689697266,0.003081798553466797
Alarm,"I(BP,INSUFFANESTH,ARTCO2)",,69,53,76.81,0.002151012420654297,0.0035920143127441406
Alarm,"I(ARTCO2,CO,KINKEDTUBE)",,85,67,78.82,0.0029540061950683594,0.003513813018798828
Alarm,"I(EXPCO2,ERRLOWOUTPUT,PULMEMBOLUS)",,36,21,58.33,0.0010712146759033203,0.001573801040649414
Alarm,"I(TPR,SHUNT,LVFAILURE)",,13,3,23.08,0.00041604042053222656,0.00035119056701660156
Alarm,"I(CVP,MINVOLSET,STROKEVOLUME)",,13,11,84.62,0.000469207763671875,0.0006279945373535156
Alarm,"I(HRSAT,MINVOLSET,SAO2)",,58,43,74.14,0.0016808509826660156,0.0029211044311523438
Alarm,"I(LVFAILURE,INTUBATION,VENTLUNG)",,8,2,25.00,0.00031113624572753906,0.00040793418884277344
Alarm,"I(HYPOVOLEMIA,VENTALV,HRBP)",,7,1,14.29,0.0004570484161376953,0.0013461112976074219
Alarm,"I(LVEDVOLUME,MINVOL,HISTORY)",,12,9,75.00,0.0005819797515869141,0.0007891654968261719
Alarm,"I(PAP,ERRCAUTER,ANAPHYLAXIS)",,12,3,25.00,0.00040793418884277344,0.000247955322265625
Alarm,"I(BP,PVSAT,INSUFFANESTH)",,73,57,78.08,0.002321004867553711,0.003509998321533203
Alarm,"I(INTUBATION,MINVOLSET,PCWP)",,20,1,5.00,0.0005390644073486328,0.00030994415283203125
Alarm,"I(VENTMACH,CATECHOL,SAO2)",,61,52,85.25,0.0021619796752929688,0.0029468536376953125
Alarm,"I(FIO2,TPR,HRBP)",,10,6,60.00,0.00034689903259277344,0.0011920928955078125
Alarm,"I(BP,HREKG,VENTLUNG)",,80,66,82.50,0.003292083740234375,0.004641056060791016
Alarm,"I(SAO2,PVSAT,HYPOVOLEMIA)",,54,37,68.52,0.001583099365234375,0.0023009777069091797
Alarm,"I(VENTMACH,DISCONNECT,KINKEDTUBE)",,21,3,14.29,0.0006558895111083984,0.0002892017364501953
Alarm,"I(CATECHOL,ANAPHYLAXIS,INSUFFANESTH)",,52,39,75.00,0.0019419193267822266,0.0023021697998046875
Alarm,"I(PAP,FIO2,ERRLOWOUTPUT)",,12,3,25.00,0.0003910064697265625,0.00041985511779785156
Alarm,"I(EXPCO2,MINVOL,LVEDVOLUME)",,42,29,69.05,0.0013360977172851562,0.0018239021301269531
Alarm,"I(PULMEMBOLUS,SAO2,STROKEVOLUME)",,54,39,72.22,0.0017900466918945312,0.0020799636840820312
Alarm,"I(ERRLOWOUTPUT,PULMEMBOLUS,VENTTUBE)",,2,1,50.00,0.00010704994201660156,0.00024199485778808594
Alarm,"I(PCWP,PULMEMBOLUS,INSUFFANESTH)",,13,10,76.92,0.0004119873046875,0.0006341934204101562
Alarm,"I(HRSAT,VENTALV,INTUBATION)",,66,49,74.24,0.0019898414611816406,0.0031461715698242188
Alarm,"I(HISTORY,SAO2,ERRCAUTER)",,9,3,33.33,0.0007259845733642578,0.0006270408630371094
Alarm,"I(ERRLOWOUTPUT,CVP,MINVOL)",,2,1,50.00,0.00023102760314941406,0.0004520416259765625
Alarm,"I(MINVOLSET,ERRLOWOUTPUT,VENTTUBE)",,19,3,15.79,0.0005619525909423828,0.00043201446533203125
Alarm,"I(DISCONNECT,ERRCAUTER,BP)",,18,11,61.11,0.0005521774291992188,0.0015368461608886719
Alarm,"I(STROKEVOLUME,ERRLOWOUTPUT,SAO2)",,11,5,45.45,0.00039076805114746094,0.000946044921875
Alarm,"I(CATECHOL,FIO2,VENTTUBE)",,53,40,75.47,0.0014088153839111328,0.0026531219482421875
Alarm,"I(EXPCO2,FIO2,SAO2)",,36,24,66.67,0.001032114028930664,0.0017828941345214844
Alarm,"I(FIO2,LVEDVOLUME,VENTALV)",,10,1,10.00,0.0004220008850097656,0.00043582916259765625
Alarm,"I(INSUFFANESTH,PVSAT,HISTORY)",,8,1,12.50,0.0005290508270263672,0.0005640983581542969
Alarm,"I(MINVOLSET,HR,PCWP)",,68,59,86.76,0.0023491382598876953,0.0029649734497070312
Alarm,"I(INTUBATION,PULMEMBOLUS,HRBP)",,20,11,55.00,0.0005218982696533203,0.0016591548919677734
Alarm,"I(PCWP,PVSAT,VENTTUBE)",,13,10,76.92,0.0006570816040039062,0.0009620189666748047
Alarm,"I(FIO2,VENTALV,VENTMACH)",,10,1,10.00,0.0006809234619140625,0.0003750324249267578
Alarm,"I(PCWP,INTUBATION,CATECHOL)",,13,10,76.92,0.00039505958557128906,0.0013358592987060547
Alarm,"I(LVFAILURE,INTUBATION,VENTALV)",,8,2,25.00,0.00026798248291015625,0.0006299018859863281
Alarm,"I(LVEDVOLUME,VENTLUNG,MINVOLSET)",,12,9,75.00,0.0005719661712646484,0.0007979869842529297
Alarm,"I(HR,PRESS,ERRCAUTER)",,61,47,77.05,0.0019540786743164062,0.002858877182006836
Alarm,"I(ARTCO2,CVP,CATECHOL)",,38,26,68.42,0.0013120174407958984,0.002341032028198242
Alarm,"I(INTUBATION,CATECHOL,DISCONNECT)",,62,51,82.26,0.0021240711212158203,0.0025610923767089844
Alarm,"I(TPR,PRESS,ARTCO2)",,13,3,23.08,0.0005159378051757812,0.0008409023284912109
Alarm,"I(PCWP,TPR,PULMEMBOLUS)",,13,10,76.92,0.0006887912750244141,0.0007112026214599609
Alarm,"I(PULMEMBOLUS,HRSAT,INTUBATION)",,79,63,79.75,0.002834796905517578,0.0031621456146240234
Alarm,"I(PAP,HR,ERRCAUTER)",,69,59,85.51,0.002424955368041992,0.0027899742126464844
Alarm,"I(PCWP,ERRCAUTER,ERRLOWOUTPUT)",,13,10,76.92,0.0004420280456542969,0.0007240772247314453
Alarm,"I(BP,ANAPHYLAXIS,FIO2)",,68,52,76.47,0.0017859935760498047,0.003760814666748047
Alarm,"I(VENTTUBE,STROKEVOLUME,HR)",,25,15,60.00,0.0010449886322021484,0.002213001251220703
Alarm,"I(HISTORY,VENTLUNG,ERRCAUTER)",,9,3,33.33,0.0006411075592041016,0.0005950927734375
Alarm,"I(HRBP,TPR,VENTTUBE)",,57,43,75.44,0.0022461414337158203,0.003345966339111328
Alarm,"I(VENTALV,PULMEMBOLUS,CO)",,35,25,71.43,0.0011761188507080078,0.002655029296875
